data_feed_id,merchant_id,merchant_name,id,link,image,aw_thumb_url,category_id,category_name,brand_id,brand_name,merchant_product_id,category,ean,mpn,name,description,merchant_deep_link,merchant_image_url,delivery_time,price,in_stock,condition,colour,Fashion:size,Fashion:material,number_available,alternate_image,merchant_product_category_path,base_price,stock_status
19507,8015,"Answear PL",29461220301,https://www.awin1.com/pclick.php?p=29461220301&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWW21-SPD03N_90X_F1.jpg%3Fv%3D1616056498&feedId=19507&k=4e51ce6e380a5e59b3f632e98de18c70f9c4c7f9,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWW21-SPD03N_90X_F1.jpg%3Fv%3D1616056498&feedId=19507&k=4e51ce6e380a5e59b3f632e98de18c70f9c4c7f9,0,,0,"Answear Lab",BBY8-SPD03N_90X,"Ona / Odzież / Spodnie i legginsy / Dresowe",590349053506759034905350815903490535074,5251.DA,"Answear Lab - Spodnie","- Prosty fason.- Elastyczna listwa w pasie.- Wsuwane kieszenie.- Gładka dzianina.",https://answear.com/p/answear-lab-spodnie-15455?channable=00a6b366726f6e74656e645f696400424259382d53504430334e5f39305876&utm_campaign=awin_channable&utm_content=Answear+Lab&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/WW21-SPD03N_90X_F1.jpg?v=1616056498,"Nawet w 24h",51.99,1,New,szary,"S,L,M","95 % Bawełna, 5 % Elastan","7,2,6","https://img2.ans-media.com/i/855x1290/WW21-SPD03N_90X_F2.jpg?v=1616055993,https://img2.ans-media.com/i/855x1290/WW21-SPD03N_90X_F3.jpg?v=1616055749,https://img2.ans-media.com/i/855x1290/WW21-SPD03N_90X_F4.jpg?v=1616056107",,,"in stock"
19507,8015,"Answear PL",29461221345,https://www.awin1.com/pclick.php?p=29461221345&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWS21-KLD020_99X_F1.jpg%3Fv%3D1618224176&feedId=19507&k=2ac72d9c3a9016e23f98734b02f86d696bfee056,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWS21-KLD020_99X_F1.jpg%3Fv%3D1618224176&feedId=19507&k=2ac72d9c3a9016e23f98734b02f86d696bfee056,0,,0,"Answear Lab",BPY8-KLD020_99X,"Ona / Obuwie / Klapki i sandały / Klapki",590349042923659034904292435903490429229,WS21.KLD020,"Answear Lab klapki skórzane damskie kolor czarny","- Gładki materiał.- Gumowa podeszwa.- Skórzane wnętrze.- Model na płaskim obcasie.- Ozdobny detal z przodu.- Długość wkładki wynosi: 23,5 cm.- Wymiary podane dla rozmiaru: 37.",https://answear.com/p/answear-lab-klapki-skorzane-damskie-kolor-czarny-17387?channable=00a6b366726f6e74656e645f696400425059382d4b4c443032305f39395851&utm_campaign=awin_channable&utm_content=Answear+Lab&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/WS21-KLD020_99X_F1.jpg?v=1618224176,"Nawet w 24h",71.99,1,New,czarny,"37,38,36","Cholewka: Skóra naturalna, Wnętrze: Skóra naturalna, Podeszwa: Materiał syntetyczny","3,4,1","https://img2.ans-media.com/i/855x1290/WS21-KLD020_99X_F2.jpg?v=1618223097,https://img2.ans-media.com/i/855x1290/WS21-KLD020_99X_F3.jpg?v=1618222983",,,"in stock"
19507,8015,"Answear PL",29461224877,https://www.awin1.com/pclick.php?p=29461224877&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWZ21-TSD00D_65X_F1.jpg%3Fv%3D1618461475&feedId=19507&k=a2cbccec02914144b5421f49c52e9584560464cc,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWZ21-TSD00D_65X_F1.jpg%3Fv%3D1618461475&feedId=19507&k=a2cbccec02914144b5421f49c52e9584560464cc,0,,0,"Answear Lab",BMY8-TSD00D_65X,"Ona / Odzież / Topy i t-shirty / Z krótkim rękawem",5903490600390,03478B.1.SJ,"Answear Lab T-shirt damski kolor zielony","- Luźny fason.- Obniżona linia ramion.- Okrągły dekolt.- Gładka dzianina.- Długość: 62 cm.- Szerokość pod pachami: 86 cm.- Wymiary podane dla rozmiaru: One.",https://answear.com/p/answear-lab-t-shirt-damski-kolor-zielony-52070?channable=00a6b366726f6e74656e645f696400424d59382d5453443030445f3635588b&utm_campaign=awin_channable&utm_content=Answear+Lab&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/WZ21-TSD00D_65X_F1.jpg?v=1618461475,"Nawet w 24h",65.99,1,New,turkusowy,ONE,"95 % Bawełna, 5 % Elastan",5,"https://img2.ans-media.com/i/855x1290/WZ21-TSD00D_65X_F2.jpg?v=1618462274,https://img2.ans-media.com/i/855x1290/WZ21-TSD00D_65X_F3.jpg?v=1618462274,https://img2.ans-media.com/i/855x1290/WZ21-TSD00D_65X_F4.jpg?v=1618461318,https://img2.ans-media.com/i/855x1290/WZ21-TSD00D_65X_F5.jpg?v=1618462515,https://img2.ans-media.com/i/855x1290/WZ21-TSD00D_65X_F6.jpg?v=1618461698",,,"in stock"
19507,8015,"Answear PL",29461224965,https://www.awin1.com/pclick.php?p=29461224965&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS21-BID1U7_22X_F1.jpg%3Fv%3D1617769488&feedId=19507&k=955012d2bcff3b84e204cd1ee9a09f532d66c3de,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS21-BID1U7_22X_F1.jpg%3Fv%3D1617769488&feedId=19507&k=955012d2bcff3b84e204cd1ee9a09f532d66c3de,0,,0,Deha,PPY8-BID1U7_22X,"Ona / Odzież / Bielizna / Biustonosze sportowe",805023111598380502311159908050231116003,B00700.35205,"Deha Biustonosz sportowy kolor pomarańczowy gładki","- Model wykończony elastyczną listwą.- Miękka miseczka.- Nieregulowane, nieodpinane ramiączka.",https://answear.com/p/deha-biustonosz-sportowy-kolor-pomaranczowy-gladki-52648?channable=00a6b366726f6e74656e645f696400505059382d4249443155375f323258e1&utm_campaign=awin_channable&utm_content=Deha&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/SS21-BID1U7_22X_F1.jpg?v=1617769488,"Nawet w 24h",97.99,1,New,pomarańczowy,"S,M,L","88 % Bawełna, 12 % Elastan","2,2,1","https://img2.ans-media.com/i/855x1290/SS21-BID1U7_22X_F2.jpg?v=1617770540,https://img2.ans-media.com/i/855x1290/SS21-BID1U7_22X_F3.jpg?v=1617769100,https://img2.ans-media.com/i/855x1290/SS21-BID1U7_22X_F4.jpg?v=1617769347,https://img2.ans-media.com/i/855x1290/SS21-BID1U7_22X_F5.jpg?v=1617768748",,,"in stock"
19507,8015,"Answear PL",29461225449,https://www.awin1.com/pclick.php?p=29461225449&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-AKD1Z8_10Y_F1.jpg%3Fv%3D1665474871&feedId=19507&k=faf5a7e99ff77eb3f467c6dc50e2481ac3eabb9b,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-AKD1Z8_10Y_F1.jpg%3Fv%3D1665474871&feedId=19507&k=faf5a7e99ff77eb3f467c6dc50e2481ac3eabb9b,0,,0,Furla,99KK-AKD1Z8_10Y,"Ona / Akcesoria / Zegarki",8050560900151,WW00002003L3,"Furla zegarek damski kolor złoty","- Wodoszczelność: WR. 50M (5ATM) - odporny na zachlapania, pływanie powierzchniowe.- Szkło: mineralne (utwardzane, bardzo odporne na stłuczenia, ciężko je zarysować).- Mechanizm: kwarcowy, zasilany baterią.- Materiał koperty i bransolety: pozłacana stal szlachetna.- Indeksy godzinowe.- Grubość koperty: 33 mm.- Model zapakowany w pudełko firmowe.- Szerokość paska: 13 mm.- Model ozdobiony kryształkami.- Średnica koperty: 34 cm.",https://answear.com/p/furla-zegarek-damski-kolor-zloty-53844?channable=00a6b366726f6e74656e645f69640039394b4b2d414b44315a385f31305933&utm_campaign=awin_channable&utm_content=Furla&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/AA00-AKD1Z8_10Y_F1.jpg?v=1665474871,"Nawet w 24h",1099.90,1,New,złoty,ONE,"<br />Stal szlachetna, Szkło mineralne",4,"https://img2.ans-media.com/i/855x1290/AA00-AKD1Z8_10Y_F2.jpg?v=1665476419,https://img2.ans-media.com/i/855x1290/AA00-AKD1Z8_10Y_F3.jpg?v=1665475579",,,"in stock"
19507,8015,"Answear PL",29461228681,https://www.awin1.com/pclick.php?p=29461228681&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS18-OBD2RT_99X_F1.jpg%3Fv%3D1553688487&feedId=19507&k=666580f1c8ccbf404efc95ad147a39ceade26b48,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS18-OBD2RT_99X_F1.jpg%3Fv%3D1553688487&feedId=19507&k=666580f1c8ccbf404efc95ad147a39ceade26b48,0,,0,"Big Star",PP8W-OBD2RT_99X,"Ona / Obuwie / Trampki i tenisówki / Niskie",590143788070659014378807375901437880720,AA274513,"Big Star - Tenisówki","- Okrągły, miękki nosek.- Gumowa podeszwa.- Lekko usztywniony zapiętek.- Tekstylne wnętrze.- Sznurowany model.- Długość wkładki wynosi: 23,5 cm.- Wymiary podane dla rozmiaru: 37.",https://answear.com/p/big-star-tenisowki-68231?channable=00a6b366726f6e74656e645f696400505038572d4f42443252545f39395893&utm_campaign=awin_channable&utm_content=Big+Star&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/SS18-OBD2RT_99X_F1.jpg?v=1553688487,"Nawet w 24h",71.99,1,New,czarny,"36,38,37","Cholewka: Materiał tekstylny<br />Wnętrze: Materiał tekstylny<br />Podeszwa: Materiał syntetyczny","33,6,38","https://img2.ans-media.com/i/855x1290/SS18-OBD2RT_99X_F2.jpg?v=1553688487,https://img2.ans-media.com/i/855x1290/SS18-OBD2RT_99X_F3.jpg?v=1553688487,https://img2.ans-media.com/i/855x1290/SS18-OBD2RT_99X_F4.jpg?v=1553688487,https://img2.ans-media.com/i/855x1290/SS18-OBD2RT_99X_F5.jpg?v=1553688487",,,"in stock"
19507,8015,"Answear PL",29461229025,https://www.awin1.com/pclick.php?p=29461229025&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS20-OBD131_99X_F1.jpg%3Fv%3D1579511308&feedId=19507&k=c95a65215ccfb932329d8735c593e3be2b6e6782,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS20-OBD131_99X_F1.jpg%3Fv%3D1579511308&feedId=19507&k=c95a65215ccfb932329d8735c593e3be2b6e6782,0,,0,"Big Star",PPYK-OBD131_99X,"Ona / Obuwie / Trampki i tenisówki / Niskie",5900714196271,DD274687.906,"Big Star - Tenisówki","- Okrągły, miękki nosek.- Gumowa podeszwa.- Lekko usztywniony zapiętek.- Tekstylne wnętrze.- Sznurowany model.- Długość wkładki wynosi: 23 cm.- Wymiary podane dla rozmiaru: 37.",https://answear.com/p/big-star-tenisowki-72681?channable=00a6b366726f6e74656e645f6964005050594b2d4f42443133315f393958b6&utm_campaign=awin_channable&utm_content=Big+Star&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/SS20-OBD131_99X_F1.jpg?v=1579511308,"Nawet w 24h",83.99,1,New,czarny,37,"Cholewka: Materiał syntetyczny, Wnętrze: Materiał tekstylny, Podeszwa: Materiał syntetyczny",9,"https://img2.ans-media.com/i/855x1290/SS20-OBD131_99X_F2.jpg?v=1579511308,https://img2.ans-media.com/i/855x1290/SS20-OBD131_99X_F3.jpg?v=1579511309,https://img2.ans-media.com/i/855x1290/SS20-OBD131_99X_F4.jpg?v=1579511309",,,"in stock"
19507,8015,"Answear PL",29461229031,https://www.awin1.com/pclick.php?p=29461229031&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS20-OBD10A_99X_F1.jpg%3Fv%3D1580717185&feedId=19507&k=45986d2b966aec2e8bee8c8ff3934e4d65d5aac1,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS20-OBD10A_99X_F1.jpg%3Fv%3D1580717185&feedId=19507&k=45986d2b966aec2e8bee8c8ff3934e4d65d5aac1,0,,0,"Big Star",PPYK-OBD10A_99X,"Ona / Obuwie / Trampki i tenisówki / Niskie",5900714191306,FF274221,"Big Star - Tenisówki","- Okrągły nosek.- Antypoślizgowa podeszwa.- Gumowa podeszwa.- Lekko usztywniony zapiętek.- Tekstylne wnętrze.- Długość wkładki wynosi: 23,5 cm.- Wymiary podane dla rozmiaru: 37.",https://answear.com/p/big-star-tenisowki-72773?channable=00a6b366726f6e74656e645f6964005050594b2d4f42443130415f393958cf&utm_campaign=awin_channable&utm_content=Big+Star&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/SS20-OBD10A_99X_F1.jpg?v=1580717185,"Nawet w 24h",81.99,1,New,czarny,38,"Cholewka: Materiał tekstylny, Wnętrze: Materiał tekstylny, Podeszwa: Materiał syntetyczny",8,"https://img2.ans-media.com/i/855x1290/SS20-OBD10A_99X_F2.jpg?v=1580717185,https://img2.ans-media.com/i/855x1290/SS20-OBD10A_99X_F3.jpg?v=1580717185,https://img2.ans-media.com/i/855x1290/SS20-OBD10A_99X_F4.jpg?v=1580717186",,,"in stock"
19507,8015,"Answear PL",29461237731,https://www.awin1.com/pclick.php?p=29461237731&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS20-TSD08C_99X_F1.jpg%3Fv%3D1585821176&feedId=19507&k=0583c73da91c96dbee12bc810cbdf6843a2e7081,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS20-TSD08C_99X_F1.jpg%3Fv%3D1585821176&feedId=19507&k=0583c73da91c96dbee12bc810cbdf6843a2e7081,0,,0,"EA7 Emporio Armani",PPYK-TSD08C_99X,"Ona / Odzież / Topy i t-shirty / Z krótkim rękawem",805518799514680551879893058055187995122,8NTT64.TJ28Z,"EA7 Emporio Armani - T-shirt 8NTT64.TJ28Z",,https://answear.com/p/ea7-emporio-armani-t-shirt-8ntt64-tj28z-141354?channable=00a6b366726f6e74656e645f6964005050594b2d5453443038435f393958ad&utm_campaign=awin_channable&utm_content=EA7+Emporio+Armani&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/SS20-TSD08C_99X_F1.jpg?v=1585821176,"Nawet w 24h",389.99,1,New,czarny,"XS,S,M","48 % Bawełna, 5 % Elastan, 47 % Modal","2,2,2","https://img2.ans-media.com/i/855x1290/SS20-TSD08C_99X_F2.jpg?v=1585821400,https://img2.ans-media.com/i/855x1290/SS20-TSD08C_99X_F3.jpg?v=1585821293,https://img2.ans-media.com/i/855x1290/SS20-TSD08C_99X_F4.jpg?v=1585821401,https://img2.ans-media.com/i/855x1290/SS20-TSD08C_99X_F5.jpg?v=1585821401",,,"in stock"
19507,8015,"Answear PL",29461237821,https://www.awin1.com/pclick.php?p=29461237821&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAW20-TOM04C_59X_F1.jpg%3Fv%3D1601020004&feedId=19507&k=f0398d0829d93702c39b61a949a42f5804ea7053,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAW20-TOM04C_59X_F1.jpg%3Fv%3D1601020004&feedId=19507&k=f0398d0829d93702c39b61a949a42f5804ea7053,0,,0,"EA7 Emporio Armani",9BYK-TOM04C_59X,"On / Akcesoria / Nerki i saszetki",8052467817655,275976.CC980,"EA7 Emporio Armani - Saszetka 275976.CC980","- Jednokomorowy model.- Kieszeń z przodu.- Zapięcie na suwak.- Nieodpinany długi pasek z regulacją.- Nie mieści formatu A4.- Model z nadrukiem.- Głębokość: 5 cm.- Wysokość: 20 cm.- Szerokość u podstawy: 15,5 cm.",https://answear.com/p/ea7-emporio-armani-saszetka-275976-cc980-142856?channable=00a6b366726f6e74656e645f6964003942594b2d544f4d3034435f353958e0&utm_campaign=awin_channable&utm_content=EA7+Emporio+Armani&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/AW20-TOM04C_59X_F1.jpg?v=1601020004,"Nawet w 24h",269.99,1,New,granatowy,ONE,"100 % Poliester",7,"https://img2.ans-media.com/i/855x1290/AW20-TOM04C_59X_F2.jpg?v=1601019175,https://img2.ans-media.com/i/855x1290/AW20-TOM04C_59X_F3.jpg?v=1601021779,https://img2.ans-media.com/i/855x1290/AW20-TOM04C_59X_F4.jpg?v=1601019654",,,"in stock"
19507,8015,"Answear PL",29461238053,https://www.awin1.com/pclick.php?p=29461238053&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-TSD01U_00X_F1.jpg%3Fv%3D1581334211&feedId=19507&k=73bc952bdefc979226811d434df82187a9d5cd68,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-TSD01U_00X_F1.jpg%3Fv%3D1581334211&feedId=19507&k=73bc952bdefc979226811d434df82187a9d5cd68,0,,0,"Emporio Armani Underwear",99KK-TSD01U_00X,"Ona / Odzież / Topy i t-shirty / Z krótkim rękawem",8059823112416805982311239380598231124098059823112430,163139.CC318,"Emporio Armani Underwear t-shirt lounge kolor biały","- Okrągły dekolt.- Elastyczny materiał.- Prosty fason.- Cienka, elastyczna dzianina.- Długość: 61 cm.- Szerokość pod pachami: 41 cm.- Wymiary podane dla rozmiaru: S.",https://answear.com/p/emporio-armani-underwear-t-shirt-lounge-kolor-bialy-145873?channable=00a6b366726f6e74656e645f69640039394b4b2d5453443031555f303058fb&utm_campaign=awin_channable&utm_content=Emporio+Armani+Underwear&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/AA00-TSD01U_00X_F1.jpg?v=1581334211,"Nawet w 24h",239.99,1,New,biały,"S,L,M,XS","95 % Bawełna, 5 % Elastan","3,4,1,2","https://img2.ans-media.com/i/855x1290/AA00-TSD01U_00X_F2.jpg?v=1581334211,https://img2.ans-media.com/i/855x1290/AA00-TSD01U_00X_F3.jpg?v=1581334343,https://img2.ans-media.com/i/855x1290/AA00-TSD01U_00X_F4.jpg?v=1581334211,https://img2.ans-media.com/i/855x1290/AA00-TSD01U_00X_F5.jpg?v=1581334344",,,"in stock"
19507,8015,"Answear PL",29461248083,https://www.awin1.com/pclick.php?p=29461248083&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS21-BID1J7_99X_F1.jpg%3Fv%3D1614844940&feedId=19507&k=b9f16cc0a66fb9bf7c9838437dd0ea2f4e527caa,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS21-BID1J7_99X_F1.jpg%3Fv%3D1614844940&feedId=19507&k=b9f16cc0a66fb9bf7c9838437dd0ea2f4e527caa,0,,0,Lorin,PPY8-BID1J7_99X,"Ona / Odzież / Stroje kąpielowe / Jednoczęściowe",5900950946708,L4423,"Lorin - Strój kąpielowy","- Miękka miseczka.- Nieregulowane ramiączka.- Cienka, elastyczna dzianina.- Ozdobne wstawki.",https://answear.com/p/lorin-stroj-kapielowy-211410?channable=00a6b366726f6e74656e645f696400505059382d424944314a375f393958de&utm_campaign=awin_channable&utm_content=Lorin&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/SS21-BID1J7_99X_F1.jpg?v=1614844940,"Nawet w 24h",85.99,1,New,czarny,36,"Materiał tekstylny",5,https://img2.ans-media.com/i/855x1290/SS21-BID1J7_99X_F2.jpg?v=1614842906,,,"in stock"
19507,8015,"Answear PL",29461248103,https://www.awin1.com/pclick.php?p=29461248103&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS21-BID1H3_99X_F1.jpg%3Fv%3D1617338795&feedId=19507&k=2df7e42c79d46fa77b1e5c0ce959eca46a2e230e,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS21-BID1H3_99X_F1.jpg%3Fv%3D1617338795&feedId=19507&k=2df7e42c79d46fa77b1e5c0ce959eca46a2e230e,0,,0,Lorin,PPY8-BID1H3_99X,"Ona / Odzież / Stroje kąpielowe / Dwuczęściowe",59046458654665904645865459,L1111,"Lorin Strój kąpielowy kolor czarny miękka miseczka","- W komplecie dół i biustonosz z miękkimi miseczkami.- Model z wiązaniem umożliwiającym regulację.- Cienka, elastyczna dzianina.- Model z aplikacją.",https://answear.com/p/lorin-stroj-kapielowy-kolor-czarny-miekka-miseczka-211455?channable=00a6b366726f6e74656e645f696400505059382d4249443148335f3939581e&utm_campaign=awin_channable&utm_content=Lorin&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/SS21-BID1H3_99X_F1.jpg?v=1617338795,"Nawet w 24h",88.99,1,New,czarny,"36,34","Materiał tekstylny","2,2",https://img2.ans-media.com/i/855x1290/SS21-BID1H3_99X_F2.jpg?v=1617339038,,,"in stock"
19507,8015,"Answear PL",29461253411,https://www.awin1.com/pclick.php?p=29461253411&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS21-BID1ZK_02X_F1.jpg%3Fv%3D1617769104&feedId=19507&k=efd2ad1d909456d2e54b447612451e5518b497fc,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS21-BID1ZK_02X_F1.jpg%3Fv%3D1617769104&feedId=19507&k=efd2ad1d909456d2e54b447612451e5518b497fc,0,,0,"Passionata by Chantelle",PPY8-BID1ZK_02X,"Ona / Odzież / Bielizna / Majtki",334044261676433404426167883340442616771,P57070.0NL,"Passionata by Chantelle - Brazyliany",,https://answear.com/p/passionata-by-chantelle-brazyliany-256416?channable=00a6b366726f6e74656e645f696400505059382d424944315a4b5f303258da&utm_campaign=awin_channable&utm_content=Passionata+by+Chantelle&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/SS21-BID1ZK_02X_F1.jpg?v=1617769104,"Nawet w 24h",43.99,1,New,beżowy,"36,40,38","<br />Materiał 1: 16 % Elastan, 84 % Poliamid<br />Materiał 2: 100 % Bawełna","6,2,3",https://img2.ans-media.com/i/855x1290/SS21-BID1ZK_02X_F2.jpg?v=1617769349,,,"in stock"
19507,8015,"Answear PL",29461253451,https://www.awin1.com/pclick.php?p=29461253451&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS21-BID20G_99X_F1.jpg%3Fv%3D1617768895&feedId=19507&k=fdc1379d29a79906251808bf709aabf77e7950e5,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS21-BID20G_99X_F1.jpg%3Fv%3D1617768895&feedId=19507&k=fdc1379d29a79906251808bf709aabf77e7950e5,0,,0,"Passionata by Chantelle",PPY8-BID20G_99X,"Ona / Odzież / Bielizna / Majtki",33404431869453340443186952,P48F40.011,"Passionata by Chantelle - Figi",,https://answear.com/p/passionata-by-chantelle-figi-256506?channable=00a6b366726f6e74656e645f696400505059382d4249443230475f39395893&utm_campaign=awin_channable&utm_content=Passionata+by+Chantelle&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/SS21-BID20G_99X_F1.jpg?v=1617768895,"Nawet w 24h",43.99,1,New,czarny,"36,38","<br />Materiał 1: 9 % Elastan, 83 % Poliamid, 8 % Polietylen<br />Materiał 2: 27 % Elastan, 73 % Poliamid","10,8","https://img2.ans-media.com/i/855x1290/SS21-BID20G_99X_F2.jpg?v=1617768754,https://img2.ans-media.com/i/855x1290/SS21-BID20G_99X_F3.jpg?v=1617768896",,,"in stock"
19507,8015,"Answear PL",29461253497,https://www.awin1.com/pclick.php?p=29461253497&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS21-BID20O_00X_F1.jpg%3Fv%3D1617769242&feedId=19507&k=3005986afc8868f32f885a7a59f5ca8c49417286,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FSS21-BID20O_00X_F1.jpg%3Fv%3D1617769242&feedId=19507&k=3005986afc8868f32f885a7a59f5ca8c49417286,0,,0,"Passionata by Chantelle",PPY8-BID20O_00X,"Ona / Odzież / Bielizna / Majtki",33404432813673340443281350,P41H80.010,"Passionata by Chantelle - Figi",,https://answear.com/p/passionata-by-chantelle-figi-256526?channable=00a6b366726f6e74656e645f696400505059382d42494432304f5f3030584c&utm_campaign=awin_channable&utm_content=Passionata+by+Chantelle&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/SS21-BID20O_00X_F1.jpg?v=1617769242,"Nawet w 24h",55.99,1,New,biały,"38,36","<br />Materiał 1: 18 % Elastan, 82 % Poliamid<br />Materiał 2: 100 % Bawełna","3,5",https://img2.ans-media.com/i/855x1290/SS21-BID20O_00X_F2.jpg?v=1617770100,,,"in stock"
